draw_date,num1,num2,num3,num4,num5,num6,jackpot,winners
2024-07-22,20,26,28,31,32,36,31000000,0
2024-07-24,4,16,20,23,30,35,15000000,0
2024-07-26,19,25,28,35,36,42,32000000,0
2024-07-29,2,3,12,17,19,23,32000000,0
2024-07-31,3,15,24,33,36,40,32000000,0
2024-08-02,2,9,14,24,26,39,24000000,0
2024-08-05,1,4,7,9,12,26,19000000,1
2024-08-07,5,10,16,20,26,28,35000000,0
2024-08-09,6,14,16,21,29,34,36000000,0
2024-08-12,2,15,33,38,39,41,35000000,0
2024-08-14,5,11,17,25,35,38,50000000,0
2024-08-16,2,8,15,23,27,42,44000000,0
2024-08-19,2,13,18,19,27,29,43000000,0
2024-08-21,6,20,30,38,40,41,23000000,0
2024-08-23,2,3,12,19,23,42,40000000,0
2024-08-26,8,14,22,23,35,39,18000000,0
2024-08-28,16,27,28,29,32,42,42000000,0
2024-08-30,14,24,25,29,31,36,44000000,1
2024-09-02,1,2,7,19,25,36,24000000,0
2024-09-04,1,15,16,18,20,23,41000000,1
2024-09-06,4,5,21,29,35,40,32000000,0
2024-09-09,4,6,11,27,28,33,44000000,0
2024-09-11,3,26,27,40,41,42,15000000,0
2024-09-13,3,4,8,11,14,15,22000000,0
2024-09-16,5,10,14,30,31,37,31000000,1
2024-09-18,9,19,23,30,39,40,19000000,0
2024-09-20,5,23,25,27,30,35,45000000,0
2024-09-23,6,20,27,31,34,37,18000000,0
2024-09-25,4,7,12,21,25,35,50000000,0
2024-09-27,2,9,11,15,17,31,45000000,0
2024-09-30,1,12,15,20,29,30,50000000,0
2024-10-02,5,6,11,14,20,33,37000000,0
2024-10-04,2,12,15,18,32,40,36000000,0
2024-10-07,6,7,29,33,36,40,43000000,0
2024-10-09,6,23,27,31,36,38,44000000,0
2024-10-11,1,9,23,34,39,42,41000000,0
2024-10-14,3,4,14,16,25,31,47000000,0
2024-10-16,1,15,21,25,27,35,33000000,0
2024-10-18,10,24,27,35,37,39,36000000,0
2024-10-21,5,11,22,23,28,36,20000000,2
2024-10-23,7,10,18,34,38,41,44000000,0
2024-10-25,1,11,12,32,40,41,37000000,1
2024-10-28,6,13,14,19,24,40,17000000,0
2024-10-30,11,16,26,31,37,41,31000000,1
2024-11-01,4,14,17,21,22,33,41000000,2
2024-11-04,8,10,21,22,23,32,39000000,0
2024-11-06,9,17,19,34,38,41,47000000,0
2024-11-08,4,7,11,12,19,32,18000000,0
2024-11-11,7,9,18,19,31,42,37000000,1
2024-11-13,5,8,9,27,32,38,43000000,0
2024-11-15,7,11,16,17,27,34,49000000,1
2024-11-18,2,11,23,26,28,31,23000000,0
2024-11-20,10,12,23,24,27,29,43000000,0
2024-11-22,1,3,4,8,25,28,41000000,0
2024-11-25,1,9,14,20,38,41,27000000,0
2024-11-27,1,2,12,16,21,32,37000000,0
2024-11-29,2,16,23,28,29,32,17000000,0
2024-12-02,2,13,20,34,37,38,17000000,0
2024-12-04,13,19,25,29,34,42,31000000,0
2024-12-06,6,15,31,35,39,42,30000000,0
2024-12-09,1,3,11,19,29,35,50000000,1
2024-12-11,1,5,7,17,38,42,32000000,0
2024-12-13,1,2,17,25,27,35,43000000,0
2024-12-16,1,20,22,24,27,33,46000000,0
2024-12-18,4,8,9,10,15,25,32000000,0
2024-12-20,2,4,24,25,34,36,25000000,0
2024-12-23,7,10,14,20,21,30,17000000,2
2024-12-25,6,12,13,18,37,38,19000000,0
2024-12-27,4,8,17,36,37,41,48000000,2
2024-12-30,3,6,17,23,28,37,19000000,0
2025-01-01,1,3,4,6,17,39,16000000,2
2025-01-03,5,13,16,17,19,31,18000000,0
2025-01-06,5,6,12,28,30,31,37000000,0
2025-01-08,9,12,14,16,20,21,29000000,2
2025-01-10,17,24,29,30,31,38,22000000,0
2025-01-13,24,27,33,34,35,37,44000000,0
2025-01-15,7,10,11,20,27,34,22000000,0
2025-01-17,2,7,14,16,23,29,18000000,0
2025-01-20,4,25,36,37,40,42,27000000,0
2025-01-22,11,13,21,23,24,31,22000000,1
2025-01-24,9,11,13,22,34,38,20000000,0
2025-01-27,5,12,21,36,38,39,42000000,0
2025-01-29,2,4,15,17,19,37,15000000,0
2025-01-31,7,16,29,33,34,36,46000000,0
2025-02-03,3,21,23,26,37,41,43000000,1
2025-02-05,5,8,10,29,36,42,16000000,0
2025-02-07,4,7,12,15,32,37,27000000,0
2025-02-10,2,4,7,14,22,41,46000000,0
2025-02-12,14,30,36,39,41,42,25000000,0
2025-02-14,14,26,32,37,39,42,50000000,0
2025-02-17,15,16,20,26,36,39,20000000,0
2025-02-19,12,13,18,20,28,38,48000000,1
2025-02-21,1,9,20,26,29,40,19000000,2
2025-02-24,1,12,14,28,35,42,19000000,0
2025-02-26,8,34,35,39,41,42,41000000,0
2025-02-28,3,8,22,27,30,37,42000000,0
2025-03-03,1,8,10,15,20,36,16000000,0
2025-03-05,9,18,21,30,34,38,40000000,0
2025-03-07,4,5,18,35,40,42,29000000,0
2025-03-10,6,19,31,36,37,41,43000000,0
2025-03-12,2,12,19,34,35,40,31000000,0
2025-03-14,7,9,22,25,29,38,43000000,0
2025-03-17,8,9,14,22,27,38,33000000,0
2025-03-19,7,8,10,19,29,38,50000000,0
2025-03-21,6,7,12,19,31,41,42000000,0
2025-03-24,2,19,25,29,33,38,34000000,2
2025-03-26,5,9,14,26,27,36,20000000,0
2025-03-28,5,7,24,26,32,38,43000000,0
2025-03-31,5,6,14,18,22,29,27000000,0
2025-04-02,11,13,21,24,27,32,46000000,0
2025-04-04,1,2,9,11,19,34,16000000,0
2025-04-07,2,4,6,26,30,34,45000000,1
2025-04-09,1,6,7,14,15,26,35000000,1
2025-04-11,2,11,21,24,32,36,44000000,0
2025-04-14,7,14,36,37,38,40,50000000,0
2025-04-16,3,12,16,19,22,37,42000000,0
2025-04-18,1,10,21,23,31,37,27000000,0
2025-04-21,2,15,16,19,22,30,49000000,0
2025-04-23,5,11,12,18,23,28,50000000,0
2025-04-25,2,4,21,27,32,40,48000000,0
2025-04-28,5,14,19,24,35,37,25000000,0
2025-04-30,17,18,19,20,34,40,21000000,0
2025-05-02,7,10,13,16,31,36,30000000,0
2025-05-05,3,5,9,10,11,13,15000000,0
2025-05-07,19,21,24,27,35,39,43000000,0
2025-05-09,10,11,15,31,41,42,16000000,2
2025-05-12,4,7,8,14,17,23,31000000,0
2025-05-14,1,3,7,17,18,21,26000000,0
2025-05-16,8,24,29,31,36,40,50000000,0
2025-05-19,17,22,29,34,35,37,20000000,0
2025-05-21,5,8,9,18,28,39,25000000,0
2025-05-23,3,4,19,23,26,41,16000000,1
2025-05-26,8,9,10,17,27,29,17000000,0
2025-05-28,1,5,9,16,20,36,19000000,0
2025-05-30,7,10,12,21,24,42,35000000,0
2025-06-02,2,5,14,15,26,29,17000000,2
2025-06-04,7,15,17,19,29,37,38000000,0
2025-06-06,17,19,22,24,36,39,44000000,0
2025-06-09,1,4,6,12,28,33,50000000,0
2025-06-11,1,6,11,30,33,35,47000000,0
2025-06-13,11,30,34,37,38,41,49000000,0
2025-06-16,12,24,26,27,34,40,18000000,0
2025-06-18,8,23,28,32,39,42,30000000,0
2025-06-20,10,20,23,30,31,39,31000000,0
2025-06-23,3,5,21,34,35,41,22000000,0
2025-06-25,6,9,11,13,32,41,46000000,0
2025-06-27,3,18,19,31,35,37,37000000,0
2025-06-30,13,21,27,29,32,39,36000000,0
2025-07-02,11,19,21,24,26,38,36000000,0
2025-07-04,1,12,17,18,21,28,28000000,0
2025-07-07,9,13,15,32,35,41,34000000,0
2025-07-09,4,18,19,23,28,40,33000000,0
2025-07-11,6,10,22,30,31,41,45000000,0
2025-07-14,4,19,21,22,31,35,46000000,0
2025-07-16,5,19,20,39,40,41,25000000,0
2025-07-18,4,6,9,14,26,36,37000000,1
2025-07-21,6,13,14,16,27,42,32000000,0
2025-07-23,7,10,18,19,36,39,30000000,0
2025-07-25,3,4,6,7,26,28,44000000,0
2025-07-28,8,10,16,26,40,41,25000000,0
2025-07-30,11,12,18,20,30,39,30000000,0
2025-08-01,7,13,15,24,26,30,27000000,0
2025-08-04,7,10,13,21,29,35,44000000,0
2025-08-06,9,11,20,23,29,34,16000000,0
2025-08-08,10,19,23,32,34,35,16000000,2
2025-08-11,6,9,19,23,32,36,34000000,0
2025-08-13,4,8,16,19,22,36,31000000,0
2025-08-15,14,16,19,20,29,40,48000000,0
2025-08-18,14,20,23,29,33,36,43000000,0
2025-08-20,10,13,19,26,30,36,19000000,0
2025-08-22,1,7,31,33,34,42,29000000,0
2025-08-25,9,13,18,25,35,41,31000000,0
2025-08-27,8,15,17,23,28,30,38000000,0
2025-08-29,3,9,12,16,28,33,31000000,0
2025-09-01,2,3,11,15,23,26,16000000,0
2025-09-03,3,14,15,27,34,41,16000000,0
2025-09-05,14,18,20,24,25,32,27000000,0
2025-09-08,2,22,23,26,28,32,19000000,0
2025-09-10,6,9,11,12,21,22,37000000,0
2025-09-12,1,7,8,18,25,40,34000000,1
2025-09-15,15,24,25,31,37,41,28000000,0
2025-09-17,18,22,31,38,40,42,26000000,0
2025-09-19,8,10,16,18,19,38,22000000,0
2025-09-22,2,22,24,29,31,35,18000000,0
2025-09-24,8,19,21,33,35,39,16000000,0
2025-09-26,8,15,25,32,36,40,30000000,0
2025-09-29,9,11,13,28,30,35,24000000,0
2025-10-01,2,3,25,29,34,37,47000000,1
2025-10-03,11,15,25,27,28,40,43000000,0
2025-10-06,7,13,18,31,39,41,24000000,0
2025-10-08,9,16,27,28,32,41,29000000,0
2025-10-10,8,14,23,27,38,39,49000000,0
2025-10-13,7,8,14,17,31,41,42000000,0
2025-10-15,1,11,20,25,40,41,17000000,0
2025-10-17,4,6,7,10,24,29,44000000,1
2025-10-20,5,10,31,37,38,42,33000000,0
2025-10-22,2,11,12,15,31,37,39000000,0
2025-10-24,1,5,14,27,28,36,21000000,0
2025-10-27,8,16,19,20,22,42,36000000,0
2025-10-29,2,3,10,19,26,42,34000000,0
2025-10-31,1,6,7,19,28,34,16000000,0
2025-11-03,6,13,14,31,33,42,19000000,0
2025-11-05,13,14,17,18,25,30,21000000,0
2025-11-07,7,14,16,31,40,41,34000000,0
2025-11-10,11,14,28,32,36,38,31000000,0
2025-11-12,4,14,15,17,28,37,39000000,0
2025-11-14,17,18,25,32,33,37,18000000,0
2025-11-17,3,6,20,21,34,42,39000000,0
2025-11-19,9,18,27,28,30,39,50000000,0
2025-11-21,4,6,21,29,37,38,34000000,0
2025-11-24,10,11,21,34,38,39,30000000,0
2025-11-26,10,21,25,29,35,41,29000000,0
2025-11-28,14,17,20,21,35,42,35000000,0
2025-12-01,5,8,9,17,22,33,42000000,0
2025-12-03,9,10,18,19,25,38,24000000,0
2025-12-05,3,7,8,15,29,42,23000000,1
2025-12-08,12,15,17,31,36,40,34000000,0
2025-12-10,2,3,8,13,17,38,43000000,0
2025-12-12,4,16,18,31,34,40,19000000,0
2025-12-15,1,11,15,27,29,42,36000000,0
2025-12-17,20,24,26,27,35,39,35000000,1
2025-12-19,4,10,27,33,35,42,15000000,0
2025-12-22,3,9,11,26,33,37,47000000,0
2025-12-24,1,2,3,4,30,40,45000000,0
2025-12-26,3,9,18,24,37,42,32000000,0
2025-12-29,1,24,29,35,36,41,33000000,0
2025-12-31,7,13,16,19,23,31,31000000,0
2026-01-02,7,14,19,22,30,31,34000000,0
2026-01-05,6,7,10,13,24,30,44000000,0
2026-01-07,2,3,4,7,13,29,39000000,0
2026-01-09,1,13,17,26,33,37,28000000,0
2026-01-12,7,9,14,15,16,38,33000000,0
2026-01-14,9,10,19,28,32,36,32000000,0
2026-01-16,12,13,15,22,29,42,48000000,0
2026-01-19,2,6,9,16,19,22,29000000,1
2026-01-21,8,19,26,27,39,40,19000000,0
2026-01-23,2,7,21,22,41,42,33000000,0
2026-01-26,9,12,18,20,22,23,44000000,0
2026-01-28,4,18,19,22,30,39,42000000,0
2026-01-30,15,16,23,33,34,35,45000000,0
2026-02-02,6,9,25,29,34,38,47000000,0
2026-02-04,4,15,31,33,38,39,15000000,0
2026-02-06,2,16,17,21,24,33,41000000,0
2026-02-09,3,6,7,13,22,26,29000000,0
2026-02-11,16,18,31,35,39,40,36000000,0
2026-02-13,1,5,14,20,32,34,23000000,0
2026-02-16,8,15,17,26,36,38,16000000,0
2026-02-18,8,11,19,25,27,30,38000000,0
2026-02-20,12,15,16,23,36,37,37000000,0
2026-02-23,16,23,27,29,39,41,24000000,0
2026-02-25,6,8,18,23,29,41,30000000,0
2026-02-27,8,17,20,26,32,34,25000000,0
2026-03-02,6,11,20,30,32,42,42000000,0
2026-03-04,16,18,22,25,27,41,28000000,0
2026-03-06,2,17,20,26,28,29,44000000,0
2026-03-09,9,15,17,28,40,41,26000000,0
2026-03-11,6,7,13,16,17,39,29000000,0
2026-03-13,6,10,28,29,34,40,17000000,0
2026-03-16,5,6,10,14,15,30,38000000,0
2026-03-18,5,7,11,23,24,33,22000000,0
